loss,val_loss
0.986795961856842,0.3788010776042938
0.9763166904449463,0.37707099318504333
0.9762779474258423,0.37585994601249695
0.976254403591156,0.37499764561653137
0.9762395620346069,0.37437987327575684
0.9762296676635742,0.3739359974861145
0.9762234687805176,0.373616486787796
0.9762182831764221,0.3733862042427063
0.9762154221534729,0.3732200860977173
0.9762133359909058,0.3731001019477844
