loss,val_loss
1.0136061906814575,3.0564897060394287
1.0053811073303223,3.054053783416748
1.005394697189331,3.0519771575927734
1.0054126977920532,3.050287961959839
1.005431890487671,3.04892635345459
1.0054500102996826,3.0478341579437256
1.0054666996002197,3.0469601154327393
1.005481481552124,3.0462613105773926
1.0054938793182373,3.0457022190093994
1.0055043697357178,3.0452558994293213
