loss,val_loss
0.9790298938751221,0.37402594089508057
0.9762269258499146,0.3736579716205597
0.9762203097343445,0.3734138309955597
0.9762166142463684,0.37324008345603943
0.9762143492698669,0.3731152415275574
0.9762125015258789,0.37302523851394653
0.9762112498283386,0.3729601800441742
0.9762101173400879,0.3729129731655121
0.9762095212936401,0.3728788197040558
0.976209282875061,0.37285399436950684
